id,title,artist,rights,genre,Department,tags,notes
45692,山水図|River Landscape in Evening,Kano Motonobu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Muromachi period (1392–1573) or Momoyama period (1573–1615); Hanging scroll; ink on paper; Image: 25 1/2 × 12 1/2 in. (64.8 × 31.8 cm)
Overall with mounting: 59 1/2 × 18 1/4 in. (151.1 × 46.4 cm)
Overall with knobs: 59 1/2. × 20 1/8 in. × 1 in. (diam. of knobs)  (151.1 × 51.1 × 2.5 cm); 16th century; Asian Art; 山水図|River Landscape in Evening is a Muromachi period (1392–1573) or Momoyama period (1573–1615) Hanging scroll by the Japan artist Kano Motonobu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 25 1/2 × 12 1/2 in. (64.8 × 31.8 cm)
Overall with mounting: 59 1/2 × 18 1/4 in. (151.1 × 46.4 cm)
Overall with knobs: 59 1/2. × 20 1/8 in. × 1 in. (diam. of knobs)  (151.1 × 51.1 × 2.5 cm), the work is classified as Paintings and was created in 16th century."
45693,伝狩野山楽筆　粟に小禽図屏風|Autumn Millet and Small Birds,Kano Sanraku,CC0-1.0,Paintings,Asian Art,,"Screens; Japan; Edo period (1615–1868); Pair of eight-panel foldingscreens; ink, color, and gold on gilt paper; Image (each screen): 33 1/2 x 134 1/2 in. (85.1 x 341.6 cm); Unknown; Asian Art; 伝狩野山楽筆　粟に小禽図屏風|Autumn Millet and Small Birds is a Edo period (1615–1868) Screens by the Japan artist Kano Sanraku. This piece, part of the Asian Art collection, is crafted using Pair of eight-panel foldingscreens; ink, color, and gold on gilt paper. Measuring Image (each screen): 33 1/2 x 134 1/2 in. (85.1 x 341.6 cm), the work is classified as Paintings ."
45695,伝狩野永徳筆　唐美人唐子図屏風|Chinese Women and Children in a Palace Garden,Kano Eitoku,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Edo period (1615–1868); Six-panel folding screen; ink, color, gold, and gold leaf on paper; 65 1/4 x 146 1/4 in. (165.8 x 371.5 cm); 17th century; Asian Art; 伝狩野永徳筆　唐美人唐子図屏風|Chinese Women and Children in a Palace Garden is a Edo period (1615–1868) Screen by the Japan artist Kano Eitoku. This piece, part of the Asian Art collection, is crafted using Six-panel folding screen; ink, color, gold, and gold leaf on paper
. Measuring 65 1/4 x 146 1/4 in. (165.8 x 371.5 cm), the work is classified as Paintings and was created in 17th century."
45696,Unknown,Isei,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Muromachi period (1392–1573); Framed painting; ink and color on paper; Image: 15 5/16 × 13 1/16 in. (38.9 × 33.1 cm); Unknown; Asian Art; Unknown is a Muromachi period (1392–1573) Painting by the Japan artist Isei. This piece, part of the Asian Art collection, is crafted using Framed painting; ink and color on paper. Measuring Image: 15 5/16 × 13 1/16 in. (38.9 × 33.1 cm), the work is classified as Paintings ."
45697,Unknown,Isei,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Muromachi period (1392–1573); Framed painting; ink and color on paper; Image: 15 1/4 × 12 15/16 in. (38.7 × 32.8 cm); Unknown; Asian Art; Unknown is a Muromachi period (1392–1573) Painting by the Japan artist Isei. This piece, part of the Asian Art collection, is crafted using Framed painting; ink and color on paper. Measuring Image: 15 1/4 × 12 15/16 in. (38.7 × 32.8 cm), the work is classified as Paintings ."
45698,狩野探幽筆　神農・夏冬山水図|Winter Landscape,Kano Tan'yū,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); One from a set of three hanging scrolls; ink and color on silk; 44 1/2 x 15 1/2 in. (113 x 39.4 cm); 1662; Asian Art; 狩野探幽筆　神農・夏冬山水図|Winter Landscape is a Edo period (1615–1868) Hanging scroll by the Japan artist Kano Tan'yū. This piece, part of the Asian Art collection, is crafted using One from a set of three hanging scrolls; ink and color on silk. Measuring 44 1/2 x 15 1/2 in. (113 x 39.4 cm), the work is classified as Paintings and was created in 1662."
45699,狩野探幽筆　神農・夏冬山水図|Portrait of Emperor Shennong,Kano Tan'yū,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); One from a set of three hanging scrolls; ink and color on silk; 41 1/2 x 18 3/16 in. (105.4 x 46.2 cm); 1665; Asian Art; 狩野探幽筆　神農・夏冬山水図|Portrait of Emperor Shennong is a Edo period (1615–1868) Hanging scroll by the Japan artist Kano Tan'yū. This piece, part of the Asian Art collection, is crafted using One from a set of three hanging scrolls; ink and color on silk. Measuring 41 1/2 x 18 3/16 in. (105.4 x 46.2 cm), the work is classified as Paintings and was created in 1665."
45700,狩野探幽筆　神農・夏冬山水図|Summer Landscape,Kano Tan'yū,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); One from a set of three hanging scrolls; ink and color on silk; 44 1/2 x 15 1/2 in. (113 x 39.4 cm); 1662; Asian Art; 狩野探幽筆　神農・夏冬山水図|Summer Landscape is a Edo period (1615–1868) Hanging scroll by the Japan artist Kano Tan'yū. This piece, part of the Asian Art collection, is crafted using One from a set of three hanging scrolls; ink and color on silk. Measuring 44 1/2 x 15 1/2 in. (113 x 39.4 cm), the work is classified as Paintings and was created in 1662."
45701,狩野探幽・狩野尚信・清原雪信　花鳥図屏風|Birds and Flowers,Kano Tan'yū|Kiyohara Yukinobu|Kano Naonobu,CC0-1.0,Paintings,Asian Art,,"Screen; Japan; Edo period (1615–1868); Six-panel folding screen; ink and color on silk; 70 in. x 12 ft. 11 1/2 in. (177.8 x 395 cm); 17th century; Asian Art; 狩野探幽・狩野尚信・清原雪信　花鳥図屏風|Birds and Flowers is a Edo period (1615–1868) Screen by the Japan artist Kano Tan'yū|Kiyohara Yukinobu|Kano Naonobu. This piece, part of the Asian Art collection, is crafted using Six-panel folding screen; ink and color on silk
. Measuring 70 in. x 12 ft. 11 1/2 in. (177.8 x 395 cm), the work is classified as Paintings and was created in 17th century."
45702,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Eighteen unmounted shikishi leaves; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); late 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Eighteen unmounted shikishi leaves; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in late 17th century."
45703,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45704,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45705,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45706,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45708,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45709,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45710,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45711,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45712,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45713,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45714,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45715,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45716,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45717,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45718,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45719,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
45721,狩野常信筆　楊貴妃吹笛図|Yang Guifei Playing a Flute,Kano Tsunenobu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on silk; 35 3/4 x 13 in. (90.8 x 33 cm); 17th–18th century; Asian Art; 狩野常信筆　楊貴妃吹笛図|Yang Guifei Playing a Flute is a Edo period (1615–1868) Hanging scroll by the Japan artist Kano Tsunenobu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 35 3/4 x 13 in. (90.8 x 33 cm), the work is classified as Paintings and was created in 17th–18th century."
45722,狩野常信筆　燕子花に鴛鴦図|Mandarin Ducks and Iris,Kano Tsunenobu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on silk; 16 3/4 x 28 1/2 in. (42.5 x 72.4 cm); 17th–18th century; Asian Art; 狩野常信筆　燕子花に鴛鴦図|Mandarin Ducks and Iris is a Edo period (1615–1868) Hanging scroll by the Japan artist Kano Tsunenobu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 16 3/4 x 28 1/2 in. (42.5 x 72.4 cm), the work is classified as Paintings and was created in 17th–18th century."
45723,十鷹書画冊|Album of Hawks and Calligraphy,Kano Tsunenobu,CC0-1.0,Paintings,Asian Art,,"Album leaves; Japan; Edo period (1615–1868); Album of ten paintings; ink and color on silk; Each leaf: 10 3/4 × 9 7/16 in. (27.3 × 23.9 cm)
Overall with mounting (open): 16 1/4 in. × 27 in. × 2 7/16 in. (41.3 × 68.6 × 6.2 cm); 17th–18th century; Asian Art; 十鷹書画冊|Album of Hawks and Calligraphy is a Edo period (1615–1868) Album leaves by the Japan artist Kano Tsunenobu. This piece, part of the Asian Art collection, is crafted using Album of ten paintings; ink and color on silk. Measuring Each leaf: 10 3/4 × 9 7/16 in. (27.3 × 23.9 cm)
Overall with mounting (open): 16 1/4 in. × 27 in. × 2 7/16 in. (41.3 × 68.6 × 6.2 cm), the work is classified as Paintings and was created in 17th–18th century."
